route_id,service_id,trip_id,trip_headsign,shape_id,block_id,direction_id
27-VIC,4460,11328575:10000676:10049278,Downtown,36309,10049278,1
70-VIC,3240,11337063:10000677:10049863,Swartz Bay Ferry via Hwy 17,40393,10049863,0
4-VIC,4457,11321699:10000678:11183905,UVic via Hillside,18645,11183905,0
35-VIC,4450,11085451:10000679:10050895,Ridge,18492,10050895,0
35-VIC,4455,11085451:10000679:10052289,Ridge,18492,10052289,0
31-VIC,4450,11084840:10000684:10051686,Royal Oak Exch via Glanford,18743,10051686,0
31-VIC,4455,11084840:10000684:10052493,Royal Oak Exch via Glanford,18743,10052493,0
4-VIC,4462,11332950:10000685:10051003,Downtown via Hillside,26927,10051003,1
95-VIC,4457,11321016:10000687:10049313,Blink - to Langford,18836,10049313,1
14-VIC,4446,11039654:10000689:10049866,Vic General via Craigflower,40195,10049866,1
6A-VIC,4445,11036084:10000690:10050347,Downtown via Emily Carr,21741,10050347,1
22-VIC,4446,11040376:10000691:10050655,Vic General via Hastings,36320,10050655,0
15-VIC,4439,11001557:10000695:11184045,UVic - Fort/Foul Bay Express,19054,11184045,0
15-VIC,4444,11001557:10000695:11184624,UVic - Fort/Foul Bay Express,19054,11184624,0
26-VIC,4460,11329469:10000697:10049063,UVic via Tillicum/McKenzie,31720,10049063,0
2-VIC,4459,11324043:10000698:10052514,South Oak Bay,23427,10052514,0
14-VIC,4462,11332973:10000699:10051953,Vic General via Craigflower,40195,10051953,1
95-VIC,4444,11001882:10000703:10049270,Blink - to Downtown,18717,10049270,0
95-VIC,4439,11001882:10000703:10049734,Blink - to Downtown,18717,10049734,0
31-VIC,4445,11036426:10000708:10051638,Royal Oak Exch via Glanford,18743,10051638,0
75-VIC,4457,11321909:10000714:10049894,Downtown - Keating Industrial,18820,10049894,1
25-VIC,4455,11084649:10000715:10048855,Maplewood via Cook North,34583,10048855,0
25-VIC,4450,11084649:10000715:10048886,Maplewood via Cook North,34583,10048886,0
12-VIC,4439,11028639:10000722:10050195,UVic via Kenmore,18536,10050195,0
12-VIC,4444,11028639:10000722:10050610,UVic via Kenmore,18536,10050610,0
59-VIC,4459,11325278:10000726:10049560,Langford Exch via Triangle Mtn,19545,10049560,0
3-VIC,4439,11027809:10000727:10049545,Royal Jubilee,19664,10049545,1
3-VIC,4444,11027809:10000727:10051056,Royal Jubilee,19664,10051056,1
95-VIC,4446,11038970:10000728:10052426,Blink - to Langford,18836,10052426,1
8-VIC,4430,11317328:10000729:10052359,Oak Bay via Finlayson,26940,10052359,0
10-VIC,4430,11318448:10000732:10050376,James Bay via Vic West,18701,10050376,1
10-VIC,4430,11318416:10000736:10049205,James Bay via Vic West,18701,10049205,1
61-VIC,4450,11087589:10000737:10049518,Langford Exch,19003,10049518,0
61-VIC,4455,11087589:10000737:10052355,Langford Exch,19003,10052355,0
6-VIC,4460,11328933:10000741:10051131,Downtown,18962,10051131,1
31-VIC,4430,11319119:10000742:10050094,Royal Oak Exch via Glanford,18743,10050094,0
14-VIC,4445,11036574:10000743:10050919,Vic General via Craigflower,40195,10050919,1
61-VIC,4460,11328516:10000744:10052906,Sooke,39808,10052906,1
61-VIC,4439,11001237:10000745:10050442,Sooke,39808,10050442,1
61-VIC,4444,11001237:10000745:10050940,Sooke,39808,10050940,1
26-VIC,4455,11088014:10000747:10049287,Dockyard via McKenzie/Tillicum,40061,10049287,1
26-VIC,4450,11088014:10000747:10051232,Dockyard via McKenzie/Tillicum,40061,10051232,1
30-VIC,4459,11324350:10000749:10050119,Royal Oak Exch via Carey,18634,10050119,0
60-VIC,4462,11333851:10000750:10051314,Royal Bay Exch via Lagoon,18644,10051314,1
95-VIC,4460,11328465:10000752:10052369,Blink - to Downtown,18717,10052369,0
26-VIC,4457,11322241:10000753:11184300,UVic via Tillicum/McKenzie,31720,11184300,0
2-VIC,4460,11328713:10000754:10049546,South Oak Bay,23427,10049546,0
52-VIC,4457,11322727:10000755:10051054,Colwood Exch via Royal Bay,26436,10051054,0
32-VIC,4430,11319015:10000756:11184594,Royal Oak Exch,18626,11184594,1
15-VIC,4461,11261759:10000757:10052831,Esquimalt - Fort/Yates Express,23403,10052831,1
59-VIC,4450,11085809:10000758:10051933,Royal Bay Exch via Triangle Mtn,18872,10051933,1
59-VIC,4455,11085809:10000758:10052710,Royal Bay Exch via Triangle Mtn,18872,10052710,1
6-VIC,3240,11313867:10000759:10049098,Royal Oak Exch via Royal Oak Ctr,18715,10049098,0
39-VIC,4439,11045856:10000761:10049655,Interurban via Royal Oak,19291,10049655,1
39-VIC,4444,11045856:10000761:10050830,Interurban via Royal Oak,19291,10050830,1
21-VIC,4450,11086549:10000762:11183864,Downtown - to 7 UVic,23385,11183864,1
21-VIC,4455,11086549:10000762:11184669,Downtown - to 7 UVic,23385,11184669,1
52-VIC,4430,11318329:10000763:10050541,Bear Mountain via Millstream,40065,10050541,1
6-VIC,3240,11313908:10000765:10048912,Royal Oak Exch via Royal Oak Ctr,18715,10048912,0
52-VIC,4430,11318359:10000768:10052248,Bear Mountain via Millstream,40065,10052248,1
95-VIC,4430,11316670:10000770:10048889,Blink - to Langford,18836,10048889,1
88-VIC,4446,11040037:10000774:10052519,Airport,18544,10052519,1
59-VIC,4444,11033094:10000775:10048880,Royal Bay Exch via Triangle Mtn,18872,10048880,1
59-VIC,4439,11033094:10000775:10050784,Royal Bay Exch via Triangle Mtn,18872,10050784,1
95-VIC,4460,11328433:10000776:10052293,Blink - to Langford,18836,10052293,1
75-VIC,4460,11329031:10000777:10049278,Downtown - Keating Industrial,18820,10049278,1
27-VIC,4455,11086376:10000778:10049340,Gordon Head via Shelbourne,26178,10049340,0
27-VIC,4450,11086376:10000778:10049921,Gordon Head via Shelbourne,26178,10049921,0
39-VIC,4439,11045852:10000779:10049308,Interurban via Royal Oak,19291,10049308,1
39-VIC,4444,11045852:10000779:10052770,Interurban via Royal Oak,19291,10052770,1
28-VIC,4446,11039833:10000783:10051465,Downtown,36290,10051465,1
10-VIC,4439,11027791:10000784:10049559,Royal Jubilee via Vic West,18521,10049559,0
10-VIC,4444,11027791:10000784:10051770,Royal Jubilee via Vic West,18521,10051770,0
27-VIC,4461,11260980:10000785:10052831,to Hillside only,34505,10052831,1
2-VIC,4459,11324072:10000787:10052514,South Oak Bay,23427,10052514,0
8-VIC,4439,11028395:10000788:10051591,Interurban via Finlayson,26945,10051591,1
8-VIC,4444,11028395:10000788:10052888,Interurban via Finlayson,26945,10052888,1
15-VIC,4462,11333029:10000789:10050259,UVic - Fort/Foul Bay Express,19054,10050259,0
26-VIC,4457,11322196:10000790:11183937,Dockyard via McKenzie/Tillicum,40061,11183937,1
26-VIC,4455,11087898:10000792:10049782,UVic via Tillicum/McKenzie,31720,10049782,0
26-VIC,4450,11087898:10000792:10051380,UVic via Tillicum/McKenzie,31720,10051380,0
3-VIC,4459,11324945:10000793:10051375,Royal Jubilee via Quimper Loop,19489,10051375,1
2-VIC,4460,11328736:10000797:10051082,James Bay - Fisherman's Wharf,36544,10051082,1
28-VIC,4430,11317132:10000798:10051312,Majestic via Shelbourne,26525,10051312,0
22-VIC,4460,11329797:10000801:10050600,Hillside Ctr via Hastings,19096,10050600,1
12-VIC,4457,11322490:10000804:11183924,University Hgts via Kenmore,18817,11183924,1
26-VIC,4462,11333166:10000806:10052700,UVic via Tillicum/McKenzie,31720,10052700,0
52-VIC,4430,11318301:10000807:10052248,Bear Mountain via Millstream,40065,10052248,1
30-VIC,4439,11032618:10000811:10048942,Downtown,18838,10048942,1
30-VIC,4444,11032618:10000811:10050123,Downtown,18838,10050123,1
15-VIC,4430,11316452:10000812:11184292,UVic - Fort/Foul Bay Express,19054,11184292,0
27-VIC,4460,11328695:10000813:10049019,Downtown,36309,10049019,1
27-VIC,4462,11333153:10000814:10050127,Downtown,36309,10050127,1
26-VIC,4450,11088131:10000815:11183775,UVic via Tillicum/McKenzie,31720,11183775,0
26-VIC,4455,11088131:10000815:11184288,UVic via Tillicum/McKenzie,31720,11184288,0
14-VIC,4430,11317982:10000816:10052749,Vic General via Craigflower,40195,10052749,1
4-VIC,4457,11321722:10000817:11183895,Downtown via Hillside,26927,11183895,1
49-VIC,4446,11041222:10000818:10052752,Langford Exch via Florence Lake,36543,10052752,1
52-VIC,3240,11314799:10000819:10050706,Colwood Exch via Royal Bay,26436,10050706,0
14-VIC,4446,11039648:10000820:10049866,Vic General via Craigflower,40195,10049866,1
28-VIC,4459,11324688:10000821:10049338,Downtown,36290,10049338,1
61-VIC,4430,11316152:10000822:10049805,Sooke,39808,10049805,1
95-VIC,3240,11313426:10000826:10052066,Blink - to Langford,18836,10052066,1
30-VIC,4445,11036459:10000827:10050845,Downtown,18838,10050845,1
30-VIC,4446,11039510:10000828:10051421,Downtown,18838,10051421,1
6A-VIC,4446,11039343:10000831:10050655,Royal Oak Exch via Emily Carr,21583,10050655,0
4-VIC,4430,11316285:10000832:10051974,Downtown via Hillside,26927,10051974,1
75-VIC,4450,11084726:10000833:10048882,Saanichton Exch via Keating Industrial,18742,10048882,0
75-VIC,4455,11084726:10000833:10049395,Saanichton Exch via Keating Industrial,18742,10049395,0
3-VIC,4446,11040238:10000834:10051311,James Bay,21723,10051311,0
72-VIC,4459,11315849:10000835:10795961,Downtown via Saanichton,18716,10795961,1
4-VIC,4459,11324419:10000837:10051140,UVic via Hillside,18645,10051140,0
39-VIC,4457,11322674:10000839:11183960,UVic via Royal Oak,19305,11183960,0
88-VIC,4450,11085574:10000840:10049251,Sidney,18543,10049251,0
88-VIC,4455,11085574:10000840:10052670,Sidney,18543,10052670,0
30-VIC,4445,11036469:10000841:10049656,Royal Oak Exch via Carey,18634,10049656,0
24-VIC,4462,11332578:10000844:10050006,Tillicum Ctr via Colville,21694,10050006,1
60-VIC,4460,11329982:10000846:10049830,Royal Bay Exch via Lagoon,18644,10049830,1
6-VIC,4430,11319729:10000851:10051052,Downtown,18962,10051052,1
3-VIC,4439,11027813:10000856:10049770,Royal Jubilee via Quimper Loop,19489,10049770,1
3-VIC,4444,11027813:10000856:10052698,Royal Jubilee via Quimper Loop,19489,10052698,1
28-VIC,4450,11086397:10000860:10050992,to McKenzie only,36384,10050992,1
28-VIC,4455,11086397:10000860:10052227,to McKenzie only,36384,10052227,1
3-VIC,4459,11324981:10000862:10051669,James Bay,21723,10051669,0
4-VIC,4461,11261453:10000863:11184582,UVic via Hillside,18645,11184582,0
88-VIC,4455,11085479:10000864:10049151,Airport,18544,10049151,1
88-VIC,4450,11085479:10000864:10051196,Airport,18544,10051196,1
3-VIC,4460,11329653:10000865:10050074,James Bay,21723,10050074,0
72-VIC,4459,11315858:10000867:10052372,Swartz Bay Ferry via Saanichton,18512,10052372,0
2-VIC,4439,11032683:10000868:10049013,James Bay - Fisherman's Wharf,36544,10049013,1
2-VIC,4444,11032683:10000868:10050928,James Bay - Fisherman's Wharf,36544,10050928,1
88-VIC,4461,11262101:10000872:10050522,Sidney,19277,10050522,0
57-VIC,4430,11318635:10000873:10052594,Thetis Heights via McCallum,22957,10052594,0
2-VIC,4461,11261105:10000875:10049249,to Downtown only,18991,10049249,0
59-VIC,4430,11318523:10000877:10051018,Royal Bay Exch via Triangle Mtn,18872,10051018,1
95-VIC,4457,11320907:10000879:10051058,Blink - to Langford,18836,10051058,1
95-VIC,4455,11088200:10000881:10051130,Blink - to Langford,18836,10051130,1
95-VIC,4450,11088200:10000881:10052089,Blink - to Langford,18836,10052089,1
52-VIC,4445,11037317:10000888:10048918,Bear Mountain via Millstream,40065,10048918,1
10-VIC,4450,11085668:10000890:10049054,Royal Jubilee via Vic West,18521,10049054,0
10-VIC,4455,11085668:10000890:10050387,Royal Jubilee via Vic West,18521,10050387,0
95-VIC,4446,11038862:10000891:10051274,Blink - to Downtown,18717,10051274,0
54-VIC,4462,11333791:10000892:10048867,Langford Exch via Royal Bay,40306,10048867,0
30-VIC,3240,11313994:10000893:10049797,Royal Oak Exch via Carey,18634,10049797,0
4-VIC,4460,11329174:10000895:11184658,Downtown via Hillside,26927,11184658,1
15-VIC,4450,11088137:10000897:10049396,Esquimalt - Fort/Yates Express,23403,10049396,1
15-VIC,4455,11088137:10000897:10049527,Esquimalt - Fort/Yates Express,23403,10049527,1
6-VIC,4430,11319732:10000900:10049707,Royal Oak Exch via Royal Oak Ctr,18715,10049707,0
4-VIC,4445,11036303:10000902:10051638,Downtown via Hillside,26927,10051638,1
30-VIC,4445,11036421:10000903:10050155,Royal Oak Exch via Carey,18634,10050155,0
30-VIC,3240,11313958:10000904:10050509,Downtown,18838,10050509,1
55-VIC,4430,11318682:10000905:11025801,Langford Exch via Happy Valley,26068,11025801,0
4-VIC,4461,11261461:10000906:10048881,Downtown via Hillside,26927,10048881,1
28-VIC,4446,11039829:10000907:10049075,Downtown,36290,10049075,1
6-VIC,4459,11324233:10000909:10049300,Downtown,18962,10049300,1
21-VIC,3240,11314858:10000914:11184278,Downtown - to 7 UVic,23385,11184278,1
49-VIC,4445,11038525:10000916:10049847,Skirt Mountain via Florence Lake,40397,10049847,0
83-VIC,4430,11318275:10000918:10051464,Sidney via West Saanich,19128,10051464,0
4-VIC,4439,11001481:10000921:10049212,UVic via Hillside,39820,10049212,0
4-VIC,4444,11001481:10000921:10049939,UVic via Hillside,39820,10049939,0
2-VIC,4461,11261045:10000928:10049582,South Oak Bay,23427,10049582,0
61-VIC,4455,11087580:10000931:10049377,Langford Exch,19003,10049377,0
61-VIC,4450,11087580:10000931:10051886,Langford Exch,19003,10051886,0
26-VIC,4459,11324749:10000935:11184231,Dockyard via McKenzie/Tillicum,40061,11184231,1
24-VIC,4444,11032338:10000936:11184409,Tillicum Ctr via Colville,21694,11184409,1
24-VIC,4439,11032338:10000936:11184420,Tillicum Ctr via Colville,21694,11184420,1
27-VIC,4459,11323940:10000937:10052553,Gordon Head via Shelbourne,26178,10052553,0
61-VIC,4444,11001276:10000941:10049706,Sooke,40103,10049706,1
61-VIC,4439,11001276:10000941:10050553,Sooke,40103,10050553,1
12-VIC,4445,11037253:10000947:11183983,University Hgts via Kenmore,18817,11183983,1
22-VIC,3240,11314823:10000950:10049789,Vic General via Hastings,36320,10049789,0
25-VIC,4455,11084616:10000953:10050746,Tillicum Ctr via Munro,26113,10050746,1
25-VIC,4450,11084616:10000953:10051117,Tillicum Ctr via Munro,26113,10051117,1
95-VIC,4462,11332184:10000957:10050015,Blink - to Langford,18836,10050015,1
31-VIC,4446,11039460:10000958:10049446,Downtown,18859,10049446,1
87-VIC,4450,11085515:10000959:10049251,Sidney,19432,10049251,0
87-VIC,4455,11085515:10000959:10052670,Sidney,19432,10052670,0
72-VIC,4444,11001186:10000960:10049038,Downtown via Saanichton,18716,10049038,1
72-VIC,4439,11001186:10000960:10050153,Downtown via Saanichton,18716,10050153,1
28-VIC,4457,11321092:10000962:10050528,Downtown,36290,10050528,1
21-VIC,4462,11333464:10000963:11184170,Downtown - to 7 UVic,23385,11184170,1
26-VIC,4460,11329459:10000965:10050181,Dockyard via McKenzie/Tillicum,40061,10050181,1
6-VIC,4461,11261267:10000968:10052079,Downtown,18962,10052079,1
61-VIC,4460,11328479:10000969:11183957,Langford Exch,19003,11183957,0
27-VIC,4455,11086363:10000971:10050823,to McKenzie only,19182,10050823,1
27-VIC,4450,11086363:10000971:10051006,to McKenzie only,19182,10051006,1
26-VIC,4430,11316585:10000972:10052754,UVic via Tillicum/McKenzie,31720,10052754,0
15-VIC,4459,11324572:10000975:10051388,Esquimalt - Fort/Yates Express,23403,10051388,1
5-VIC,4430,11319269:10000976:10052554,James Bay - Fisherman's Wharf,36285,10052554,1
26-VIC,4461,11261884:10000977:11184032,Dockyard via McKenzie/Tillicum,40061,11184032,1
61-VIC,4446,11038948:10000979:10049362,Sooke,39808,10049362,1
58-VIC,4445,11038625:10000981:10051419,Langford Exch via Westhills,18751,10051419,0
27-VIC,4461,11260914:10000982:10051977,Gordon Head via Shelbourne,26178,10051977,0
61-VIC,4430,11316089:10000984:10049555,Downtown via Colwood,40314,10049555,0
30-VIC,4446,11039502:10000985:10050482,Royal Oak Exch via Carey,18634,10050482,0
27-VIC,4446,11039068:10000987:10049260,Downtown,36309,10049260,1
95-VIC,4450,11088218:10000988:10050461,Blink - to Downtown,18717,10050461,0
95-VIC,4455,11088218:10000988:10052062,Blink - to Downtown,18717,10052062,0
95-VIC,4445,11035575:10000991:10050038,Blink - to Downtown,18717,10050038,0
21-VIC,4430,11317434:10000992:11184194,Downtown - to 7 UVic,23429,11184194,1
95-VIC,4445,11035559:10000993:10050903,Blink - to Langford,18836,10050903,1
2-VIC,4439,11032723:10000995:10049104,South Oak Bay,23427,10049104,0
2-VIC,4444,11032723:10000995:10051143,South Oak Bay,23427,10051143,0
31-VIC,4462,11332836:10000996:10052568,Downtown,18859,10052568,1
27-VIC,4459,11323935:10000998:10049856,Downtown,36309,10049856,1
54-VIC,4450,11085971:10000999:11026211,Langford Exch via Royal Bay,40306,11026211,0
54-VIC,4455,11085971:10000999:11026332,Langford Exch via Royal Bay,40306,11026332,0
32-VIC,4445,11037512:10001000:10051793,Royal Oak Exch,18626,10051793,1
52-VIC,4455,11085626:10001001:10050614,Langford Exch via Royal Bay,40066,10050614,1
95-VIC,4430,11316813:10001003:10049134,Blink - to Langford,18836,10049134,1
57-VIC,4460,11330027:10001005:10049144,Thetis Heights via McCallum,22957,10049144,0
60-VIC,4450,11085825:10001007:10048963,Royal Bay Exch via Lagoon,40355,10048963,1
60-VIC,4455,11085825:10001007:10052207,Royal Bay Exch via Lagoon,40355,10052207,1
95-VIC,3240,11313347:10001008:10052008,Blink - to Langford,18836,10052008,1
60-VIC,4462,11333875:10001009:10048861,Langford Exch via Lagoon,19362,10048861,0
30-VIC,4445,11036374:10001011:10050155,Downtown,18838,10050155,1
22-VIC,4459,11325025:10001013:10048956,Vic General via Hastings,36320,10048956,0
6A-VIC,4459,11324227:10001019:10051797,Downtown via Emily Carr,21741,10051797,1
15-VIC,4457,11322140:10001020:11184227,Esquimalt - Fort/Yates Express,23403,11184227,1
15-VIC,4444,11001776:10001021:10049280,UVic - Fort/Foul Bay Express,19054,10049280,0
15-VIC,4439,11001776:10001021:10051223,UVic - Fort/Foul Bay Express,19054,10051223,0
75-VIC,3240,11313991:10001022:10796008,Downtown - Keating Industrial,18820,10796008,1
28-VIC,4446,11039145:10001025:10051951,Majestic via Shelbourne,26525,10051951,0
70-VIC,4444,11001188:10001026:10052095,Swartz Bay Ferry via Hwy 17,40393,10052095,0
70-VIC,4439,11001188:10001026:10052504,Swartz Bay Ferry via Hwy 17,40393,10052504,0
70-VIC,4462,11338414:10001027:10796271,Swartz Bay Ferry via Hwy 17,40393,10796271,0
12-VIC,4457,11322537:10001030:11183985,University Hgts via Kenmore,18817,11183985,1
14-VIC,4457,11322092:10001033:10050741,UVic via Richmond,26515,10050741,0
21-VIC,4430,11317466:10001036:11184018,Interurban to VI Tech Park,18452,11184018,0
39-VIC,4461,11262344:10001037:11184095,to Royal Oak Exch only,18868,11184095,1
6-VIC,4430,11319569:10001038:10049707,Downtown,18962,10049707,1
3-VIC,4450,11085665:10001040:10049054,Royal Jubilee via Quimper Loop,19489,10049054,1
3-VIC,4455,11085665:10001040:10050387,Royal Jubilee via Quimper Loop,19489,10050387,1
27-VIC,4445,11035714:10001042:10052397,Downtown,36309,10052397,1
14-VIC,3240,11314237:10001043:11184041,UVic via Richmond,26515,11184041,0
10-VIC,3240,11314565:10001047:10050045,James Bay via Vic West,18701,10050045,1
31-VIC,4445,11036366:10001048:10050497,Royal Oak Exch via Glanford,18743,10050497,0
6-VIC,4457,11321499:10001051:10050890,Downtown,18962,10050890,1
